ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926
3652,C29,709,1080.03,0.296,0.004346,0.001841,0.006188,20.2999992,29.7999992,82,83,116,81,-0.101010101,-0.231343284,-0.182320442,-0.169398907,-0.010638298,0.078947368,-0.035897436
3653,C29,912,1080,0.2597,0.001028,0.000376,0.001404,17.7000008,27.5,88,86,124,83,-0.094527363,-0.227941176,-0.171270718,-0.178947368,-0.016042781,0.08496732,-0.005291005
3654,C29,825,1079.95,0.3191,0.007643,-0.001954,0.005689,18.2000008,26.5,88,86,130,86,-0.120772947,-0.241877256,-0.178378378,-0.177664975,-0.021978022,0.090909091,0.005291005
3655,C29,886,1079.85,0.3851,0.002616,-0.002068,0.000547,17.7999992,26.3999996,90,86,129,86,-0.120772947,-0.241877256,-0.182795699,-0.208333333,-0.038251366,0.116883117,-0.054726368
3656,C29,907,1079.72,0.3839,-0.00376,0.004252,0.000492,17,26.7999992,90,84,125,82,-0.125,-0.241877256,-0.182795699,-0.169230769,-0.043956044,0.111111111,-0.025380711
3657,C29,886,1079.58,0.3757,-0.009451,0.006199,-0.003253,16.1000004,30.5,84,82,122,79,-0.125,-0.239130435,-0.178378378,-0.191489362,-0.048128342,0.111111111,-0.025125628
3658,C29,925,1079.46,0.3271,-0.002084,0.001837,-0.000247,14.3000002,38.0999985,94,88,125,85,-0.107843137,-0.242857143,-0.182795699,-0.185929648,-0.010869565,0.111111111,-0.04
3687,C29,902,1080.5,0.1649,0.002718,0.001962,0.00468,13.6999998,40.7000008,86,84,123,80,-0.108695652,-0.225806452,-0.182795699,-0.080213904,-0.101449275,-0.006622517,-0.07027027
3688,C29,871,1080.44,0.0626,-0.001471,0.001482,1.10E-05,13.8999996,25.7000008,84,83,118,78,-0.076923077,-0.235294118,-0.182320442,-0.191489362,-0.005405405,0.078014184,-0.032608696
3689,C29,813,1080.41,0.1045,0.014031,-0.008156,0.005875,15.1000004,25.1000004,84,82,114,78,-0.096774194,-0.226765799,-0.182795699,-0.170212766,0.010638298,0.048951049,-0.058823529
3690,C29,687,1080.32,0.278,0.009414,-0.005904,0.00351,17.7000008,27.8999996,84,83,114,77,-0.090909091,-0.222222222,-0.195652174,-0.179487179,0,0.048275862,-0.087179487
3691,C29,792,1080.2,0.1826,-0.011587,0.005102,-0.006485,21,32.9000015,84,80,113,75,-0.100529101,-0.22962963,-0.182320442,-0.18974359,-0.03960396,0.062068966,-0.076142132
3692,C29,724,1080.16,0.1371,0.005109,-0.000427,0.004682,23.8999996,35.4000015,88,79,106,73,-0.115789474,-0.22556391,-0.184357542,-0.176470588,-0.044776119,0.062068966,-0.097087379
3693,C29,699,1080.1,0.1305,-0.001562,0.000406,-0.001156,25.1000004,35.9000015,88,83,109,75,-0.121693122,-0.233082707,-0.170454545,-0.167567568,-0.054187192,0.06122449,-0.073891626
3694,C29,697,1080.05,0.1455,0.001403,0.000375,0.001778,24.7999992,36.4000015,86,82,112,76,-0.135416667,-0.234848485,-0.165714286,-0.174603175,-0.049019608,0.067567568,-0.064039409
3695,C29,643,1080,0.1256,-0.001502,-0.000249,-0.001751,25.7999992,36.2999992,86,82,110,75,-0.136842105,-0.237735849,-0.170454545,-0.173469388,-0.057142857,0.033557047,-0.068627451
3696,C29,650,1079.96,0.1422,-5.40E-05,-0.002125,-0.00218,25.1000004,36.5999985,84,83,106,74,-0.153846154,-0.236641221,-0.165714286,-0.173469388,-0.043478261,0.033112583,-0.058823529
3697,C29,622,1079.92,0.18,-0.001454,-8.40E-05,-0.001538,25.8999996,35.7000008,82,85,107,74,-0.134146341,-0.238461538,-0.162790698,-0.192118227,-0.052132701,0.026315789,-0.090909091
3698,C29,615,1079.88,0.2017,-0.002534,0.000835,-0.001699,26.6000004,37.5,86,82,105,72,-0.173184358,-0.235521236,-0.169590643,-0.189189189,-0.075471698,0.032679739,-0.045226131
3699,C29,778,1079.86,0.2256,-0.003982,0.001381,-0.002601,27.2000008,39,84,79,100,69,-0.191256831,-0.225806452,-0.144654088,-0.176470588,-0.085427136,0.086092715,0.043956044
3700,C29,889,1079.85,0.2292,-0.004332,0.002763,-0.001569,25,37.9000015,84,76,103,70,-0.185185185,-0.224489796,-0.155279503,-0.155844156,-0.07027027,0.086092715,0.092896175
3701,C29,756,1079.85,0.2439,-0.000775,0.001247,0.000472,24.1000004,36.5,84,78,103,73,-0.157894737,-0.236220472,-0.171597633,-0.154285714,-0.052083333,0.058823529,0.098901099
3702,C29,758,1079.84,0.265,-0.004619,0.005327,0.000709,21.7999992,32.5999985,84,82,101,72,-0.122994652,-0.224,-0.169590643,-0.169590643,-0.016393443,0.108108108,0.020833333
3703,C29,708,1079.84,0.2356,-0.009692,0.004672,-0.00502,23.2999992,36.0999985,82,81,111,74,-0.106382979,-0.230769231,-0.172413793,-0.171597633,0.016574586,0.108108108,0.010752688
3704,C29,913,1079.87,0.2624,-0.000232,0.005326,0.005094,22.8999996,36.9000015,84,81,115,79,-0.094736842,-0.22605364,-0.177142857,-0.161676647,0.02247191,0.115646259,0.055555556
3705,C29,771,1079.88,0.2557,-0.001299,0.002781,0.001482,19.5,30.1000004,82,86,118,81,-0.088082902,-0.234200743,-0.175141243,-0.169398907,0.010989011,0.087248322,0.005291005
3706,C29,837,1079.87,0.2346,0.001444,0.001979,0.003423,18.5,27.2999992,88,85,121,82,-0.095477387,-0.233576642,-0.182320442,-0.182795699,0,0.093333333,0.010752688
3707,C29,749,1079.8,0.3256,0.001323,-0.001303,2.00E-05,18.3999996,27.2999992,82,85,125,83,-0.1,-0.241877256,-0.171270718,-0.176470588,-0.016393443,0.125827815,0
3708,C29,897,1079.71,0.3003,-0.003324,0.007531,0.004207,17.3999996,27.3999996,88,85,123,85,-0.092783505,-0.244604317,-0.175824176,-0.182320442,-0.016574586,0.139072848,0.069518717
3709,C29,905,1079.6,0.3069,0.001264,-0.001253,1.00E-05,15.8999996,26.6000004,92,85,125,83,-0.103448276,-0.236363636,-0.182795699,-0.167567568,-0.005586592,0.133333333,0.100529101
3710,C29,781,1079.47,0.3079,-0.002125,0.003069,0.000944,15.6000004,33.7999992,86,85,127,81,-0.103448276,-0.240143369,-0.178378378,-0.187165775,0.005524862,0.08496732,0.095744681
3711,C29,951,1079.36,0.2742,0.007248,-0.004122,0.003126,15.8999996,36.5,86,84,128,85,-0.112195122,-0.242857143,-0.169398907,-0.183673469,-0.021978022,0.064102564,0.0625
3739,C29,830,1080.45,0.0743,0.008252,-0.003527,0.004725,13.3999996,28.3999996,86,87,114,79,-0.071038251,-0.235294118,-0.182795699,-0.142857143,-0.020833333,0.056338028,0
3740,C29,879,1080.4,0.1505,0.00639,-0.005843,0.000546,14.6999998,25,84,85,111,74,-0.097826087,-0.233576642,-0.191256831,-0.187165775,0.021276596,0.055555556,-0.031914894
3741,C29,802,1080.29,0.3011,0.008237,-0.006303,0.001933,16.7000008,28.1000004,82,79,113,75,-0.091891892,-0.237037037,-0.171270718,-0.169398907,0.005235602,0.062068966,-0.048648649
3742,C29,929,1080.15,0.2182,-0.020981,0.009793,-0.011188,18.5,32.4000015,84,83,114,75,-0.096774194,-0.231343284,-0.175141243,-0.173913043,-0.034825871,0.068493151,-0.0625
3743,C29,816,1080.1,0.1127,0.001308,0.003516,0.004824,22,35.2000008,86,79,110,74,-0.115789474,-0.22556391,-0.165714286,-0.182320442,-0.025125628,0.054794521,-0.065326633
3744,C29,798,1080.06,0.112,0.000749,-0.000696,5.40E-05,24.1000004,37.2000008,84,83,109,74,-0.112299465,-0.227272727,-0.172413793,-0.177777778,-0.025125628,0.054794521,-0.054726368
3745,C29,797,1080.01,0.1375,-0.00123,-0.000436,-0.001666,24.5,36.5,84,82,108,74,-0.117021277,-0.231939163,-0.165714286,-0.171270718,-0.03030303,0.067567568,-0.068627451
3746,C29,715,1079.95,0.1446,0.000518,-0.001346,-0.000828,25.1000004,37.4000015,84,82,110,74,-0.124324324,-0.234848485,-0.170454545,-0.1875,-0.034482759,0.060402685,-0.054726368
3747,C29,697,1079.89,0.1578,-0.004048,0.000643,-0.003405,26.5,39.2999992,84,82,107,74,-0.113772455,-0.234848485,-0.162790698,-0.18134715,-0.047619048,0.052631579,-0.064039409
3748,C29,737,1079.84,0.1574,-0.00079,0.000634,-0.000156,25.7999992,35.9000015,82,81,107,73,-0.108280255,-0.238461538,-0.172413793,-0.178947368,-0.057142857,0.072847682,-0.068627451
3749,C29,795,1079.8,0.1569,-0.006835,0.003661,-0.003174,24.8999996,35.4000015,88,80,98,71,-0.134146341,-0.23255814,-0.157894737,-0.173913043,-0.052132701,0.093333333,-0.050505051
3750,C29,1012,1079.76,0.1765,-0.005463,0.002003,-0.00346,25.7999992,36.7000008,82,76,96,67,-0.127272727,-0.238095238,-0.153374233,-0.175757576,-0.065989848,0.086092715,0.090909091
3751,C29,850,1079.73,0.2139,-0.003176,0.000665,-0.002511,26.6000004,37.4000015,84,76,97,67,-0.144508671,-0.229508197,-0.155279503,-0.165562914,-0.072625698,0.11409396,0.136363636
3752,C29,975,1079.73,0.2067,-0.004891,0.003538,-0.001353,26.3999996,37.7000008,82,78,98,70,-0.141304348,-0.219512195,-0.160493827,-0.157232704,-0.037837838,0.121621622,0.170454545
3753,C29,854,1079.73,0.1756,-0.001121,0.00117,4.80E-05,26.2000008,37.2999992,82,81,98,70,-0.091954023,-0.219512195,-0.176470588,-0.153846154,-0.016949153,0.164383562,0.086021505
3754,C29,995,1079.73,0.1854,-0.006104,0.003318,-0.002785,23,36.5,80,78,106,73,-0.097826087,-0.237354086,-0.179190751,-0.157232704,0.022727273,0.136986301,0.111111111
3755,C29,870,1079.75,0.2179,-0.000934,0.001188,0.000254,22,33.5999985,86,78,110,78,-0.071038251,-0.235521236,-0.170454545,-0.1625,0.028248588,0.115646259,0.111111111
3756,C29,856,1079.77,0.1973,-0.001499,0.002745,0.001247,19.6000004,31.5,86,84,116,81,-0.074468085,-0.227272727,-0.170454545,-0.162790698,0.016574586,0.108108108,0.051428571
3757,C29,780,1079.76,0.2233,0.014979,-0.004794,0.010184,19.6000004,28.3999996,84,84,125,83,-0.092783505,-0.231343284,-0.175141243,-0.175141243,0,0.121621622,0.034090909
3758,C29,891,1079.68,0.2715,-0.00846,0.006816,-0.001644,18.8999996,28.7999992,86,86,120,83,-0.102040816,-0.235294118,-0.182320442,-0.181818182,0.005524862,0.140939597,0.021276596
3759,C29,1022,1079.61,0.2211,0.006524,-0.003928,0.002596,16.3999996,26.7999992,84,84,122,82,-0.092783505,-0.236363636,-0.168539326,-0.176470588,0,0.167785235,0.082872928
3760,C29,1018,1079.49,0.3275,0.001866,-0.002287,-0.00042,15.1000004,24.2000008,86,82,120,79,-0.101010101,-0.239130435,-0.182795699,-0.171597633,0,0.175675676,0.032258065
3761,C29,1030,1079.36,0.3035,-0.005932,0.002772,-0.00316,15.3999996,47,86,85,117,82,-0.103448276,-0.237410072,-0.189189189,-0.187165775,0.011111111,0.072847682,-0.010416667
3762,C29,851,1079.26,0.3212,0.007943,-0.005436,0.002507,16.7000008,36.9000015,90,97,144,97,-0.112195122,-0.245551601,-0.178378378,-0.18,-0.010869565,0.04516129,-0.044334975
3789,C29,883,1080.41,0.1412,0.005286,-0.003232,0.002054,13.3999996,34.5,92,81,114,79,-0.097826087,-0.231372549,-0.184782609,-0.094117647,-0.015873016,0.069444444,-0.06010929
3790,C29,880,1080.35,0.1866,0.004792,-0.001637,0.003155,16.6000004,29,86,83,109,74,-0.071038251,-0.240143369,-0.177777778,-0.173913043,-0.005128205,0.048275862,-0.031914894
3791,C29,886,1080.25,0.2505,0.008065,-0.005151,0.002914,18.2000008,31.1000004,88,83,111,74,-0.081967213,-0.23880597,-0.171270718,-0.147727273,0.015873016,0.062068966,-0.054347826
3792,C29,850,1080.12,0.2247,-0.009537,0.01022,0.000684,18.7999992,33.2000008,86,83,111,76,-0.076086957,-0.230188679,-0.184357542,-0.157303371,-0.015544041,0.06122449,-0.038251366
3793,C29,795,1080.05,0.1035,-0.00455,-0.000748,-0.005298,20.7000008,35.9000015,86,74,111,74,-0.121693122,-0.234200743,-0.170454545,-0.177777778,-0.02020202,0.054794521,-0.052083333
3794,C29,770,1080.03,0.1285,0.009406,-0.003291,0.006115,22,36.2999992,86,80,111,75,-0.125,-0.227272727,-0.165714286,-0.168539326,-0.025125628,0.047619048,-0.040816327
3795,C29,894,1079.97,0.1672,-0.000708,-0.000956,-0.001664,21.3999996,36.9000015,86,82,110,76,-0.112299465,-0.234848485,-0.170454545,-0.175824176,-0.034825871,0.072847682,-0.03125
3796,C29,811,1079.9,0.1556,-0.000262,0.000381,0.000119,23,36.7999992,86,83,105,74,-0.094117647,-0.235955056,-0.175141243,-0.180327869,-0.02,0.072847682,-0.035532995
3797,C29,806,1079.84,0.158,0.000913,-0.000506,0.000406,24.5,40.5999985,82,83,108,74,-0.105590062,-0.227272727,-0.172413793,-0.182795699,-0.033816425,0.086092715,0
3798,C29,869,1079.78,0.1518,-0.002277,0.000369,-0.001908,23.7000008,37.5999985,82,76,107,72,-0.108280255,-0.239543726,-0.151162791,-0.182795699,-0.033816425,0.093333333,-0.035532995
3799,C29,915,1079.73,0.1512,0.002916,-0.002599,0.000317,22.7999992,35,84,77,98,70,-0.119496855,-0.237354086,-0.149700599,-0.162011173,-0.033816425,0.121621622,0.010526316
3800,C29,895,1079.68,0.183,-0.003111,0.00058,-0.002531,22.7999992,34.0999985,88,78,93,67,-0.119496855,-0.238095238,-0.155279503,-0.175141243,-0.025125628,0.150684932,0.122807018
3801,C29,911,1079.63,0.1762,-0.009673,0.002848,-0.006825,23.7999992,36.2000008,86,76,88,67,-0.134146341,-0.223140496,-0.160493827,-0.176470588,-0.033707865,0.164383562,0.19047619
3802,C29,1059,1079.62,0.1837,-0.003493,0.00238,-0.001113,24.3999996,36.7999992,78,76,96,69,-0.112426036,-0.226337449,-0.153374233,-0.171052632,-0.045454545,0.164383562,0.218934911
3803,C29,1125,1079.63,0.221,0.004728,-0.004106,0.000621,22.6000004,36.5,86,78,95,68,-0.072289157,-0.214876033,-0.156626506,-0.148648649,-0.005847953,0.2,0.162011173
3804,C29,963,1079.63,0.2481,0.000334,-0.004715,-0.004381,23.5,37.4000015,82,74,95,68,-0.079545455,-0.225806452,-0.169590643,-0.14893617,0.011904762,0.180555556,0.164705882
3805,C29,941,1079.65,0.1904,0.002193,-0.003123,-0.000929,21,33.2000008,82,73,100,72,-0.045977011,-0.235059761,-0.172413793,-0.14893617,0.00591716,0.123287671,0.11627907
3806,C29,935,1079.68,0.1577,0.003767,0.00124,0.005007,19.8999996,30.8999996,86,81,108,77,-0.065217391,-0.23255814,-0.172413793,-0.155279503,0.029239766,0.121621622,0.093023256
3807,C29,882,1079.66,0.222,-0.000858,0.00396,0.003102,20.2000008,28.8999996,90,83,116,80,-0.088082902,-0.229007634,-0.172413793,-0.161676647,0.02247191,0.127516779,0.068181818
3808,C29,976,1079.59,0.1789,-0.004447,0.004473,2.70E-05,18.7000008,27.7999992,86,83,112,80,-0.104166667,-0.241635688,-0.175141243,-0.170731707,0.005586592,0.175675676,0.073446328
3809,C29,1022,1079.52,0.2636,0.00767,-0.007663,8.00E-06,16.6000004,26.7000008,88,83,112,80,-0.107692308,-0.22962963,-0.184357542,-0.146496815,-0.033707865,0.175675676,0.126436782
3810,C29,1057,1079.39,0.3255,-0.001049,-0.000341,-0.00139,17.3999996,31.2000008,82,82,113,78,-0.12,-0.237037037,-0.170454545,-0.153846154,-0.022727273,0.127516779,0.108571429
3811,C29,1061,1079.26,0.3216,2.70E-05,-0.001937,-0.00191,16.3999996,45.5,86,83,122,83,-0.125628141,-0.230769231,-0.177777778,-0.176470588,-0.005780347,0.092105263,0.048648649
3839,C29,958,1080.29,0.1612,0.00688,-0.002359,0.004521,16.5,34.4000015,86,80,112,78,-0.097826087,-0.228464419,-0.182320442,-0.184357542,-0.005128205,0.055555556,-0.036649215
3840,C29,873,1080.21,0.2184,0.002663,-0.001569,0.001094,18.6000004,31.3999996,88,81,110,75,-0.071823204,-0.230769231,-0.177777778,-0.151162791,0.021052632,0.055555556,-0.02173913
3841,C29,898,1080.09,0.2216,-0.004428,0.004933,0.000506,19.1000004,32.9000015,84,79,112,74,-0.076086957,-0.22556391,-0.168539326,-0.151162791,0,0.062068966,-0.054347826
3842,C29,831,1080.01,0.1213,-0.003768,0.000391,-0.003377,21.8999996,37.2999992,84,82,111,74,-0.096774194,-0.227272727,-0.175141243,-0.151162791,-0.010204082,0.062068966,-0.057591623
3843,C29,763,1079.97,0.1378,-0.001703,0.001103,-0.0006,21.6000004,37.5999985,86,82,107,74,-0.117021277,-0.230188679,-0.165714286,-0.16091954,-0.025125628,0.06122449,-0.066666667
3844,C29,787,1079.92,0.1539,0.002304,0.000516,0.002821,21.7000008,36.0999985,82,82,106,74,-0.106145251,-0.227272727,-0.170454545,-0.182320442,-0.03960396,0.060402685,-0.046153846
3845,C29,842,1079.85,0.1408,-0.008406,0.003327,-0.005079,23.2000008,37.9000015,86,82,102,73,-0.080745342,-0.23880597,-0.175141243,-0.164835165,-0.014925373,0.08,0
3846,C29,747,1079.79,0.1399,-0.001541,-0.000527,-0.002069,26.7999992,40.9000015,86,81,102,73,-0.08974359,-0.234848485,-0.179190751,-0.175824176,-0.024630542,0.067567568,-0.020618557
3847,C29,733,1079.73,0.1264,-0.005218,0.00204,-0.003178,25.2000008,37.2999992,80,78,98,71,-0.08496732,-0.230769231,-0.164705882,-0.173913043,-0.038461538,0.106666667,0.027027027
3848,C29,894,1079.68,0.1325,-0.005714,0.002164,-0.003551,21.5,33.2000008,84,75,104,70,-0.082802548,-0.238461538,-0.164705882,-0.171270718,-0.033816425,0.142857143,0.083798883
3849,C29,952,1079.62,0.1197,-0.002643,0.00231,-0.000333,22.3999996,35,80,77,94,66,-0.070967742,-0.234375,-0.161676647,-0.156069364,-0.015075377,0.15862069,0.118644068
3850,C29,1054,1079.58,0.095,-0.005356,0.001884,-0.003472,24.8999996,39.0999985,84,73,87,67,-0.070967742,-0.227642276,-0.163636364,-0.153846154,0,0.164383562,0.159763314
3851,C29,1104,1079.55,0.1349,0.000341,-0.001772,-0.001431,25.6000004,36.0999985,82,74,92,66,-0.080745342,-0.218106996,-0.156626506,-0.146666667,-0.057471264,0.180555556,0.209876543
3852,C29,1168,1079.51,0.2176,-0.00942,0.004507,-0.004913,26,40.0999985,84,78,89,62,-0.01910828,-0.216666667,-0.139393939,-0.150684932,-0.006060606,0.166666667,0.219512195
3853,C29,1179,1079.5,0.2276,-0.01921,0.007429,-0.011781,28.8999996,46.2999992,84,74,85,61,-0.03030303,-0.218487395,-0.161676647,-0.147058824,-0.056603774,0.169014085,0.260606061
3854,C29,1132,1079.56,0.2296,0.00397,-0.003946,2.40E-05,26.6000004,41.9000015,82,74,92,64,-0.029585799,-0.223628692,-0.164705882,-0.153284672,-0.076923077,0.138888889,0.256097561
3855,C29,954,1079.6,0.1591,0.006567,0.000812,0.007379,20.3999996,31.6000004,84,79,104,73,-0.061452514,-0.221311475,-0.169590643,-0.140939597,-0.018867925,0.135135135,0.151162791
3856,C29,936,1079.58,0.1231,-0.003098,0.005309,0.00221,21.3999996,30,82,79,110,78,-0.086021505,-0.2265625,-0.169590643,-0.161290323,0.04,0.108108108,0.06741573
3857,C29,939,1079.53,0.1802,0.008992,-0.00834,0.000651,20.1000004,28.3999996,80,78,112,77,-0.090909091,-0.243445693,-0.172413793,-0.155844156,-0.011235955,0.127516779,0.098265896
3858,C29,1088,1079.43,0.297,0.00478,-0.005375,-0.000595,19.3999996,28.8999996,84,76,111,76,-0.113402062,-0.234848485,-0.162790698,-0.155844156,-0.045454545,0.156462585,0.127906977
3859,C29,1064,1079.29,0.3592,0.001921,-0.002382,-0.000461,18.7000008,36.5,86,82,111,75,-0.098445596,-0.231939163,-0.156069364,-0.17721519,-0.045454545,0.154362416,0.131428571
3860,C29,1069,1079.14,0.363,0.004905,-0.003501,0.001403,17.2999992,45,82,79,121,83,-0.109947644,-0.228464419,-0.184357542,-0.165644172,-0.029585799,0.08496732,0.092896175
3885,C29,876,1080.24,0.1395,0.006521,-0.002461,0.00406,15.3000002,33.9000015,90,85,118,78,-0.077777778,-0.234200743,-0.188888889,-0.079545455,0.010416667,0.075862069,-0.010752688
3886,C29,864,1080.17,0.2049,0.002125,-0.000783,0.001343,18.7000008,32.5999985,88,81,113,76,-0.071823204,-0.238095238,-0.175141243,-0.162790698,0.021052632,0.056338028,-0.049723757
3887,C29,932,1080.06,0.1828,-0.007331,0.006326,-0.001006,20.1000004,33.7999992,82,82,106,76,-0.081967213,-0.238095238,-0.163841808,-0.141176471,-0.010309278,0.062068966,-0.049723757
3888,C29,869,1080,0.1022,0.000681,-0.000906,-0.000225,21.5,36.2000008,78,81,103,74,-0.077844311,-0.231939163,-0.181818182,-0.164705882,-0.010309278,0.068493151,-0.07027027
3889,C29,790,1079.94,0.1236,-0.005138,0.000295,-0.004843,22.8999996,37.2999992,84,78,103,73,-0.085365854,-0.229007634,-0.165714286,-0.167630058,-0.02020202,0.068493151,-0.055837563
3890,C29,843,1079.88,0.124,-0.007425,0.002042,-0.005383,22.2999992,36.7000008,88,82,103,73,-0.08974359,-0.233082707,-0.156069364,-0.167630058,-0.015075377,0.073825503,-0.046153846
3891,C29,872,1079.83,0.1119,0.001645,0.001323,0.002968,22.7999992,35.2000008,84,77,104,74,-0.082802548,-0.240601504,-0.162790698,-0.175141243,-0.014925373,0.087248322,-0.025906736
3892,C29,883,1079.77,0.1156,0.001853,-0.001634,0.000219,24.3999996,38.5,84,78,106,72,-0.082802548,-0.235521236,-0.165714286,-0.170454545,-0.019607843,0.074829932,0.005291005
3893,C29,858,1079.71,0.1211,-0.003183,0.001002,-0.00218,23.2999992,36.9000015,84,82,101,72,-0.070967742,-0.229571984,-0.169590643,-0.170454545,-0.043902439,0.094594595,-0.015706806
3894,C29,1007,1079.65,0.1166,-0.003229,-0.000257,-0.003486,23,36.2999992,86,77,102,69,-0.1125,-0.235521236,-0.169590643,-0.141176471,-0.014925373,0.102040816,0.038251366
3895,C29,1097,1079.6,0.1037,-0.004566,0.00136,-0.003206,23.3999996,37.2000008,86,74,95,67,-0.064102564,-0.236220472,-0.164705882,-0.142857143,-0.005235602,0.150684932,0.141176471
3896,C29,1084,1079.55,0.084,-0.005204,0.001952,-0.003253,23,34.5999985,86,76,94,66,-0.064102564,-0.228915663,-0.164705882,-0.142857143,-0.017142857,0.152777778,0.168674699
3897,C29,1140,1079.51,0.115,-0.007284,-0.001472,-0.008755,25,36.7000008,86,73,84,63,-0.032258065,-0.222672065,-0.149700599,-0.150684932,-0.005847953,0.152777778,0.204968944
3898,C29,1007,1079.45,0.12,-0.016267,0.007397,-0.00887,29.7000008,45.7000008,86,79,85,60,-0.061728395,-0.219512195,-0.153374233,-0.14893617,-0.070063694,0.152777778,0.242236025
3899,C29,911,1079.43,0.0888,-0.019574,0.010689,-0.008885,36.5999985,58.2999992,82,75,83,58,-0.072289157,-0.218487395,-0.1375,-0.154929577,-0.070063694,0.160839161,0.296296296
3900,C29,813,1079.47,0.2048,-0.013147,0.004704,-0.008443,31.2000008,47.7999992,84,75,86,62,-0.052023121,-0.212121212,-0.146341463,-0.156462585,-0.095541401,0.152777778,0.297619048
3901,C29,1076,1079.54,0.104,0.001025,-0.004967,-0.003942,22.7999992,33,84,76,97,69,-0.076923077,-0.221311475,-0.176470588,-0.165562914,-0.055214724,0.142857143,0.223529412
3902,C29,980,1079.54,0.0854,0.006117,-0.005467,0.000651,22.2000008,29.7000008,86,78,105,75,-0.094736842,-0.238461538,-0.179190751,-0.161290323,0.011494253,0.100671141,0.151162791
3903,C29,1012,1079.47,0.2232,0.006652,-0.00801,-0.001358,21,28.7000008,80,76,105,73,-0.094736842,-0.233082707,-0.179190751,-0.165644172,-0.011363636,0.08,0.121387283
3904,C29,1006,1079.34,0.3579,0.00748,-0.008123,-0.000644,21.2000008,38.2000008,86,81,108,73,-0.12371134,-0.234848485,-0.179190751,-0.175757576,0,0.099337748,0.122807018
3905,C29,1147,1079.17,0.396,-0.002062,-3.40E-05,-0.002096,18.6000004,50.4000015,84,78,108,74,-0.130890052,-0.234848485,-0.169590643,-0.170731707,-0.022727273,0.186666667,0.151162791
3931,C29,906,1080.13,0.1791,0.003223,-0.003322,-9.90E-05,17.1000004,35.9000015,90,83,109,75,-0.056179775,-0.243445693,-0.175141243,-0.151162791,0.021052632,0.062937063,-0.02173913
3932,C29,919,1080.03,0.175,-0.004482,0.004965,0.000483,19.5,33.0999985,84,81,106,74,-0.074285714,-0.23880597,-0.170454545,-0.141176471,0.015873016,0.076923077,-0.038251366
3933,C29,997,1079.98,0.0793,0.000825,0.001654,0.002479,22.5,37.0999985,84,78,103,73,-0.064102564,-0.227799228,-0.170454545,-0.161676647,0,0.082191781,-0.031914894
3934,C29,869,1079.94,0.1254,0.005191,-0.003151,0.00204,22.2999992,35.5,86,82,107,73,-0.058064516,-0.237735849,-0.165714286,-0.161676647,0.010416667,0.074829932,-0.031914894
3935,C29,895,1079.87,0.1223,-0.000654,0.000884,0.00023,22.7999992,37.2000008,88,78,103,73,-0.082802548,-0.231939163,-0.162790698,-0.168674699,0.015384615,0.074829932,-0.005347594
3936,C29,870,1079.81,0.1136,-0.006676,0.000482,-0.006194,22.7999992,37.9000015,88,78,103,73,-0.064935065,-0.238461538,-0.172413793,-0.170454545,0,0.074829932,0.027027027
3937,C29,829,1079.76,0.0996,-0.000841,0.000161,-0.000679,22.2000008,36.9000015,86,78,101,69,-0.08974359,-0.238461538,-0.179190751,-0.170454545,-0.02020202,0.081081081,0.02173913
3938,C29,811,1079.7,0.1118,-0.000926,0.000776,-0.00015,22.2999992,36.5999985,90,77,106,71,-0.095541401,-0.231939163,-0.162790698,-0.170454545,-0.02,0.081081081,0.05027933
3939,C29,792,1079.65,0.1025,0.000327,-0.000448,-0.000121,23.1000004,37.2000008,86,78,103,70,-0.057324841,-0.231372549,-0.157894737,-0.154285714,-0.020618557,0.081081081,0.122807018
3940,C29,870,1079.6,0.0973,-0.004278,0.001304,-0.002974,24.7000008,37.4000015,84,76,101,69,-0.08974359,-0.227091633,-0.164705882,-0.156626506,-0.016949153,0.095890411,0.073446328
3941,C29,993,1079.56,0.0684,0.000311,-0.000481,-0.00017,25,35.9000015,82,78,96,68,-0.077922078,-0.235059761,-0.161676647,-0.157894737,0.012195122,0.123287671,0.122807018
3942,C29,923,1079.53,0.1005,0.003896,-0.004427,-0.000531,24.1000004,36.5999985,84,75,88,66,-0.06918239,-0.219512195,-0.146341463,-0.156462585,0,0.138888889,0.164705882
3943,C29,964,1079.48,0.1602,-0.003425,0.000541,-0.002884,25.2999992,39.9000015,80,73,91,67,-0.09202454,-0.235059761,-0.153374233,-0.156462585,-0.035714286,0.152777778,0.257861635
3944,C29,806,1079.44,0.1535,-0.020981,0.010071,-0.01091,28.2000008,45.2000008,84,75,92,66,-0.077844311,-0.213114754,-0.155279503,-0.148648649,-0.035714286,0.15862069,0.309090909
3945,C29,1132,1079.48,0.2112,-0.012192,0.0005,-0.011691,25.7000008,39.4000015,86,75,98,67,-0.082872928,-0.231372549,-0.163636364,-0.171052632,-0.011764706,0.172413793,0.286549708
3946,C29,1080,1079.54,0.0831,0.013134,-0.013737,-0.000604,22.2000008,30.7000008,86,74,100,68,-0.079365079,-0.241635688,-0.169590643,-0.146666667,0.041420118,0.129251701,0.162011173
