,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923
487,1405,C28,602,1080.61,0.4071,0.014033,-0.003278,0.010754,2.9000001,7.599999900000001,121,142,234,140,-0.15415019800000002,-0.14801444,-0.224637681,-0.166666667,-0.15044247800000002,0.03286385,0.0050251259999999996,-0.055045872
488,1406,C28,527,1080.66,0.3061,0.011989,-0.000381,0.011608,2.7,6.3000002,123,143,243,143,-0.17054263600000003,-0.15302491099999999,-0.220216606,-0.155893536,-0.12217194599999999,0.047169811,0.073684211,-0.046728972
489,1407,C28,646,1080.6,0.2796,-0.009401,0.010222,0.000821,2.8,6.8000002,121,146,239,143,-0.144,-0.10861423199999999,-0.22509225100000002,-0.150579151,-0.076923077,0.081339713,0.133333333,-0.0050251259999999996
490,1408,C28,910,1080.57,0.1751,-0.023215,0.008405,-0.014811,3.5999999,10.1999998,115,137,216,132,-0.126530612,-0.10526315800000001,-0.209125475,-0.12,-0.067307692,0.179487179,0.063829787,-0.043478261
491,1443,C28,588,1080.68,0.4164,-0.003469,0.013824,0.010355,4.3000002,7.900000099999999,113,128,204,128,-0.12033195,-0.089494163,-0.20610687,-0.12033195,-0.111111111,0.35164835200000005,0.188235294,0.058823529000000006
492,1444,C28,546,1080.51,0.3818,-0.009251,-0.001396,-0.010647,4.5,8.0,113,123,198,124,-0.10344827599999999,-0.071428571,-0.210727969,-0.119341564,-0.08737864099999999,0.24590163899999998,0.207100592,0.037037037
493,1445,C28,784,1080.34,0.264,-0.034678,0.012905,-0.021774,4.5,11.1000004,111,122,192,120,-0.08444444400000001,-0.044897959,-0.201550388,-0.098712446,-0.040816327,0.27567567600000004,0.240963855,0.054945055
494,1446,C28,980,1080.27,0.1595,-0.024155,0.013558,-0.010597,4.5,14.5,115,123,190,120,-0.08444444400000001,-0.052631579000000005,-0.195219124,-0.09401709400000001,-0.015384615,0.33695652200000004,0.25609756100000003,0.062146892999999995
495,1447,C28,957,1080.24,0.1507,-0.029373,0.0179,-0.011473,4.3000002,13.800000199999998,109,121,193,121,-0.09734513300000001,-0.04526749,-0.192,-0.081545064,-0.020408163,0.333333333,0.26506024100000003,0.062146892999999995
496,1448,C28,931,1080.27,0.2326,-0.028529,0.014043,-0.014485,4.3000002,13.800000199999998,109,124,200,123,-0.09734513300000001,-0.059760956,-0.192,-0.115702479,-0.039215686,0.34408602200000005,0.228070175,0.032258065
497,1449,C28,894,1080.42,0.3628,0.004435,0.002745,0.00718,3.8,12.1000004,115,136,215,135,-0.117647059,-0.109433962,-0.204545455,-0.125,-0.075471698,0.276595745,0.116022099,-0.0050251259999999996
498,1450,C28,644,1080.6,0.4047,0.017398,-0.004593,0.012805,3.0999999,6.5,121,148,232,144,-0.160784314,-0.132352941,-0.21897810199999998,-0.159090909,-0.13777777800000002,0.147058824,0.020833333,-0.01980198
499,1451,C28,441,1080.76,0.2994,0.029242,-0.014831,0.014411,2.7,5.5999999,123,152,256,150,-0.17374517399999997,-0.140794224,-0.214545455,-0.167286245,-0.14537444900000002,0.061611374000000003,0.005128205,-0.081818182
500,1452,C28,566,1080.8,0.2099,0.028978,-0.014699,0.014279,2.5999999,5.0999999,125,148,246,147,-0.17374517399999997,-0.132616487,-0.215827338,-0.166051661,-0.147826087,0.01369863,0.0,-0.064814815
501,1453,C28,791,1080.73,0.2979,0.009429,-0.005218,0.004212,2.8,7.5,125,144,235,145,-0.147410359,-0.11355311400000001,-0.223021583,-0.154716981,-0.114155251,0.004484305,-0.0050761420000000005,-0.055555556
502,1454,C28,851,1080.68,0.302,-0.030027,0.008766,-0.021261,3.2,7.900000099999999,123,145,241,143,-0.161538462,-0.115942029,-0.223021583,-0.139534884,-0.113122172,0.095238095,0.0050251259999999996,-0.081818182
503,1455,C28,718,1080.76,0.2784,0.013709,-0.004114,0.009595,4.0,8.8999996,125,146,251,145,-0.16030534400000002,-0.14788732400000001,-0.215827338,-0.139622642,-0.123893805,0.05990783400000001,-0.0050251259999999996,-0.094170404
504,1495,C28,778,1081.25,0.3838,0.014469,-0.009614,0.004855,4.9000001,11.8000002,109,127,191,121,-0.06726457400000001,-0.040983607000000005,-0.209486166,-0.112970711,-0.037037037,0.322404372,0.27710843399999996,0.063829787
505,1496,C28,861,1081.06,0.474,0.015274,-0.015321,-4.6e-05,5.0,11.3000002,111,118,189,121,-0.074889868,-0.052631579000000005,-0.204724409,-0.108333333,-0.02617801,0.35519125700000004,0.278106509,0.081967213
506,1497,C28,820,1080.85,0.5964,-0.008161,-0.00176,-0.009921,4.1999998,10.5,113,121,194,124,-0.10344827599999999,-0.06772908400000001,-0.210727969,-0.119341564,-0.078431373,0.34408602200000005,0.24260355,0.075268817
507,1498,C28,707,1080.62,0.6585,-0.030845,0.01356,-0.017285,3.9000001,10.5,113,127,205,127,-0.111111111,-0.071428571,-0.209125475,-0.10460251,-0.077669903,0.28648648600000004,0.233532934,0.042105263
508,1499,C28,807,1080.43,0.5622,-0.047234,0.028675,-0.01856,3.7,12.8999996,115,130,206,127,-0.09482758599999999,-0.071428571,-0.201581028,-0.09401709400000001,-0.064039409,0.311827957,0.23809523800000001,0.031914894
509,1500,C28,834,1080.34,0.4188,-0.046648,0.035932,-0.010716,3.9000001,14.800000199999998,115,123,198,121,-0.092511013,-0.040983607000000005,-0.19685039399999998,-0.07826087,-0.045226130999999996,0.35135135100000003,0.26829268300000003,0.043478261
510,1501,C28,899,1080.32,0.3299,-0.006989,0.006122,-0.000867,3.8,12.1999998,113,119,188,117,-0.089285714,-0.049180327999999995,-0.204724409,-0.105485232,-0.035532995,0.35135135100000003,0.28143712600000004,0.06145251400000001
511,1502,C28,922,1080.37,0.3181,-0.008922,-0.00323,-0.012152,3.8,13.1000004,111,124,197,124,-0.14285714300000002,-0.071428571,-0.204724409,-0.138339921,-0.062200957,0.35869565200000003,0.2,0.042553191
512,1503,C28,680,1080.5,0.3344,-0.009223,-0.001664,-0.010888,3.5,10.5,123,135,228,138,-0.16996047399999997,-0.118518519,-0.208955224,-0.16981132100000002,-0.11711711699999999,0.260416667,0.08510638300000001,-0.009803922
513,1504,C28,528,1080.65,0.2891,0.007116,-0.001492,0.005623,2.7,5.6999998,125,149,250,149,-0.160784314,-0.10526315800000001,-0.227436823,-0.167286245,-0.15044247800000002,0.10576923099999999,0.052083332999999996,-0.051643192000000004
514,1505,C28,417,1080.77,0.2574,0.034237,-0.012751,0.021486,2.4000001,4.5999999,121,149,254,148,-0.160784314,-0.151943463,-0.21611721600000003,-0.147410359,-0.105990783,0.12621359199999999,0.030927835,-0.06726457400000001
515,1506,C28,401,1080.82,0.2317,0.04397,-0.028461,0.015509,2.5,5.0999999,129,156,258,152,-0.144,-0.145907473,-0.224637681,-0.139442231,-0.10185185199999999,0.116504854,0.0,-0.095652174
516,1507,C28,481,1080.77,0.201,0.011471,-0.004956,0.006516,2.5,4.6999998,125,155,258,151,-0.17557251899999998,-0.145907473,-0.224637681,-0.154716981,-0.14035087699999999,0.090909091,0.025906736,-0.12446351900000001
517,1508,C28,464,1080.79,0.2418,0.01364,0.002652,0.016291,2.9000001,6.0999999,123,153,255,149,-0.164750958,-0.14084507,-0.215827338,-0.15037594,-0.125,0.022624434,0.025641026,-0.116883117
518,1509,C28,611,1080.87,0.1983,0.044523,-0.018339,0.026184,3.7,6.6999998,127,155,256,153,-0.171102662,-0.14084507,-0.228571429,-0.138461538,-0.128888889,0.03196347,-0.00990099,-0.116883117
519,1510,C28,536,1080.78,0.2435,-0.000623,0.003438,0.002815,3.7,6.6999998,127,151,258,152,-0.14728682199999998,-0.129496403,-0.218637993,-0.15503876,-0.123287671,0.036697247999999995,0.025641026,-0.10434782599999999
520,1511,C28,650,1080.69,0.1955,-0.010899,-0.001098,-0.011998,3.9000001,7.400000099999999,121,139,209,129,-0.16030534400000002,-0.114391144,-0.21897810199999998,-0.153846154,-0.113122172,0.03196347,0.0,-0.08675799099999999
521,1554,C28,753,1081.36,0.2501,0.032997,-0.019692,0.013306,6.4000001,13.3999996,115,122,190,122,-0.086956522,-0.037037037,-0.2109375,-0.13008130099999998,-0.075376884,0.26666666699999997,0.19760479,0.03626943
522,1555,C28,696,1081.27,0.2597,0.02383,-0.00343,0.0204,5.1999998,13.6000004,115,124,200,123,-0.0995671,-0.033057851,-0.209302326,-0.129707113,-0.08,0.274725275,0.214285714,0.03626943
523,1556,C28,886,1081.16,0.2408,0.015218,-0.005176,0.010042,5.6999998,13.800000199999998,113,122,194,122,-0.098712446,-0.056451613,-0.2109375,-0.131914894,-0.06122449,0.297297297,0.26506024100000003,0.052631579000000005
524,1557,C28,902,1081.07,0.3822,0.02501,-0.02819,-0.00318,4.6999998,14.6000004,111,123,197,125,-0.106382979,-0.056451613,-0.2109375,-0.12033195,-0.073170732,0.337016575,0.27710843399999996,0.063829787
525,1558,C28,945,1080.93,0.6591,0.019741,-0.019719,2.2e-05,3.8,11.5,115,124,205,128,-0.113924051,-0.06772908400000001,-0.21400778199999998,-0.112033195,-0.077669903,0.31891891899999997,0.245508982,0.063829787
526,1559,C28,815,1080.77,0.7193,0.011301,-0.017675,-0.006374,3.5,10.3999996,107,123,199,123,-0.10132158599999999,-0.052631579000000005,-0.21400778199999998,-0.09482758599999999,-0.06,0.34054054100000003,0.240963855,0.075268817
527,1560,C28,879,1080.65,0.6702,0.02733,-0.006377,0.020953,4.1999998,16.5,109,121,196,120,-0.089285714,-0.037344398,-0.201581028,-0.083700441,-0.040816327,0.326086957,0.25,0.07027027
528,1561,C28,847,1080.49,0.3863,-0.004804,0.018747,0.013943,4.099999899999999,12.3000002,113,120,185,114,-0.09909909900000001,-0.048780488,-0.201581028,-0.074889868,-0.04040404,0.326086957,0.288343558,0.076923077
529,1562,C28,924,1080.45,0.1567,-0.016608,0.010924,-0.005684,4.5999999,14.0,111,118,183,115,-0.117647059,-0.091603053,-0.209302326,-0.08936170199999999,-0.09677419400000001,0.33695652200000004,0.269461078,0.053763440999999995
530,1563,C28,848,1080.56,0.2252,0.016058,-0.007797,0.008261,3.8,11.1999998,115,127,204,129,-0.15415019800000002,-0.116104869,-0.218045113,-0.14285714300000002,-0.09677419400000001,0.15270936,0.159090909,-0.014925373
531,1564,C28,753,1080.62,0.145,0.010981,-0.005562,0.005419,3.0999999,7.3000002,123,138,228,139,-0.147410359,-0.088122605,-0.21611721600000003,-0.144,-0.11818181800000001,0.128712871,0.111111111,-0.050691244
532,1565,C28,649,1080.61,0.3751,-0.005472,0.003299,-0.002173,3.0999999,9.0,117,137,230,136,-0.15415019800000002,-0.101123596,-0.224637681,-0.10924369699999999,-0.073170732,0.163265306,0.14285714300000002,-0.037735849
533,1566,C28,624,1080.6,0.5029,-0.009305,0.004116,-0.005189,2.8,5.5999999,117,145,244,142,-0.106382979,-0.117647059,-0.210727969,-0.136,-0.090047393,0.193877551,0.152542373,-0.042654028
534,1567,C28,500,1080.63,0.3744,-0.012898,-0.004939,-0.017837,2.7,5.0999999,119,145,246,144,-0.144,-0.130434783,-0.22509225100000002,-0.17293233100000002,-0.11711711699999999,0.075471698,0.075268817,-0.064814815
535,1568,C28,545,1080.75,0.3057,-0.000327,-0.002599,-0.002926,3.0999999,7.1999998,121,145,246,145,-0.15625,-0.14084507,-0.224637681,-0.167286245,-0.128888889,0.036363636,0.0,-0.092511013
536,1569,C28,484,1080.83,0.2324,0.026834,-0.007618,0.019216,3.2,6.900000099999999,121,147,257,150,-0.16923076899999998,-0.143859649,-0.228571429,-0.171102662,-0.144144144,0.0,-0.029411765,-0.11489361699999999
537,1570,C28,631,1080.75,0.3317,0.008597,0.003886,0.012483,3.4000001,5.9000001,125,145,255,149,-0.160784314,-0.140794224,-0.21897810199999998,-0.17692307699999998,-0.140271493,-0.026785714,-0.025125627999999997,-0.12605042
538,1571,C28,472,1080.63,0.1904,-0.031662,0.018032,-0.013631,3.5999999,5.5999999,127,145,243,142,-0.1640625,-0.135531136,-0.21897810199999998,-0.16030534400000002,-0.128888889,-0.04,-0.054726368,-0.12446351900000001
539,1572,C28,347,1080.67,0.2356,-0.028665,0.014933,-0.013732,3.9000001,5.0999999,119,146,238,139,-0.18699187,-0.12267658,-0.224199288,-0.143968872,-0.094527363,0.0,-0.04950495,-0.148760331
540,1618,C28,756,1081.18,0.4546,0.00609,-0.007046,-0.000956,6.6999998,14.300000199999998,111,126,189,121,-0.086956522,-0.048387097000000004,-0.223076923,-0.117647059,-0.046153846,0.243243243,0.28571428600000004,0.101604278
541,1619,C28,959,1081.16,0.5004,0.004733,-0.004965,-0.000232,7.400000099999999,16.2000008,107,119,187,121,-0.082969432,-0.037037037,-0.215384615,-0.12295082,-0.064676617,0.340782123,0.289940828,0.0625
542,1620,C28,820,1081.13,0.4601,0.014292,-0.0113,0.002992,5.6999998,13.5,109,115,181,115,-0.117647059,-0.071428571,-0.209125475,-0.117647059,-0.089108911,0.322404372,0.207100592,0.101604278
543,1621,C28,799,1081.1,0.2982,0.005123,-0.008468,-0.003345,4.8000002,10.5,107,121,194,121,-0.092511013,-0.040983607000000005,-0.2109375,-0.134453782,-0.094527363,0.34444444399999996,0.214285714,0.03626943
544,1622,C28,749,1081.14,0.1908,0.035558,-0.022571,0.012987,4.3000002,12.1999998,111,125,205,129,-0.09170305699999999,-0.052631579000000005,-0.204724409,-0.12033195,-0.051020407999999996,0.318181818,0.224242424,0.053763440999999995
545,1623,C28,827,1081.12,0.3068,0.056068,-0.023521,0.032547,4.0,10.6000004,109,121,191,121,-0.09170305699999999,-0.033057851,-0.201581028,-0.095652174,-0.06,0.31891891899999997,0.245508982,0.06010929
546,1624,C28,793,1080.98,0.314,0.032588,-0.006731,0.025858,4.0,9.0,105,115,178,113,-0.092511013,-0.040983607000000005,-0.2109375,-0.10729613699999999,-0.06,0.322404372,0.26829268300000003,0.043478261
547,1625,C28,811,1080.83,0.39,0.033211,-0.016631,0.016581,4.3000002,12.1999998,107,112,178,112,-0.109170306,-0.029045643,-0.204724409,-0.10729613699999999,-0.069306931,0.290322581,0.23636363600000002,0.02617801
548,1626,C28,605,1080.6,0.4755,-0.018896,0.013148,-0.005748,4.3000002,9.3999996,113,116,185,117,-0.09734513300000001,-0.020920502,-0.204724409,-0.101694915,-0.054187192,0.254054054,0.183431953,0.053763440999999995
549,1627,C28,749,1080.49,0.155,-0.019805,0.008335,-0.011471,4.4000001,10.1999998,109,120,195,120,-0.09734513300000001,-0.056451613,-0.20622568100000002,-0.108333333,-0.073170732,0.25531914899999997,0.207100592,0.06145251400000001
550,1628,C28,862,1080.56,0.166,0.012193,-0.003368,0.008826,4.0,10.6999998,117,125,203,125,-0.117647059,-0.095057034,-0.21509434,-0.13469387800000002,-0.099526066,0.246073298,0.218934911,0.021052632
551,1629,C28,611,1080.58,0.1226,0.01951,-0.010758,0.008751,3.3,6.599999900000001,117,132,216,134,-0.128630705,-0.10526315800000001,-0.213740458,-0.11666666699999999,-0.096153846,0.144278607,0.111111111,-0.042654028
552,1630,C28,435,1080.5,0.2268,-0.016621,0.001537,-0.015084,3.3,7.099999900000001,121,144,237,144,-0.106382979,-0.081081081,-0.210727969,-0.157480315,-0.12962963,0.056603774,0.071038251,-0.025125627999999997
553,1631,C28,762,1080.43,0.1786,-0.052876,0.025859,-0.027017,3.5,11.5,115,139,228,137,-0.126530612,-0.073359073,-0.20610687,-0.1640625,-0.128440367,0.067307692,0.071038251,-0.048543689
554,1632,C28,760,1080.52,0.3309,-0.034836,0.009608,-0.025229,2.9000001,7.400000099999999,115,132,218,133,-0.148594378,-0.135714286,-0.223443223,-0.18352059899999998,-0.15044247800000002,0.027777778,0.031914894,-0.11206896599999999
555,1633,C28,502,1080.69,0.2794,0.001713,-0.011816,-0.010103,3.2,6.900000099999999,127,143,240,143,-0.15415019800000002,-0.139784946,-0.224637681,-0.17164179100000002,-0.149122807,-0.0044444440000000005,-0.044776119,-0.11206896599999999
556,1634,C28,435,1080.74,0.1665,-0.017616,0.011392,-0.006223,3.0,5.8000002,129,149,254,150,-0.16923076899999998,-0.146953405,-0.223021583,-0.17424242399999998,-0.154185022,-0.017699115,-0.044334975,-0.140495868
557,1635,C28,346,1080.7,0.2314,-0.043394,0.029053,-0.014341,3.0,5.5,123,150,252,150,-0.15503876,-0.140794224,-0.223021583,-0.181818182,-0.16071428599999998,-0.018348623999999997,-0.064039409,-0.12605042
558,1636,C28,410,1080.71,0.4181,-0.045313,0.035058,-0.010255,3.4000001,5.5,127,147,250,146,-0.1640625,-0.16014234900000002,-0.227436823,-0.182156134,-0.14285714300000002,0.018348623999999997,-0.04040404,-0.165289256
559,1637,C28,444,1080.81,0.5127,-0.025177,0.012386,-0.012791,3.9000001,5.3000002,121,145,249,145,-0.17557251899999998,-0.16014234900000002,-0.220216606,-0.166666667,-0.118942731,0.004524887,-0.04040404,-0.160493827
560,1638,C28,421,1080.97,0.5572,-0.01252,0.003101,-0.009419,4.0,6.1999998,117,148,243,147,-0.192,-0.167315175,-0.224199288,-0.095890411,-0.096446701,0.018518519,-0.025125627999999997,-0.133333333
561,1687,C28,1049,1080.94,0.458,0.000191,-0.005364,-0.005173,6.6999998,15.199999800000002,104,115,169,111,-0.10132158599999999,-0.012658228,-0.204724409,-0.110169492,-0.025906736,0.348571429,0.233532934,0.131868132
562,1688,C28,1154,1080.89,0.5701,-0.00158,-0.008161,-0.009741,8.6000004,18.2999992,105,108,164,107,-0.072072072,-0.052208835,-0.209302326,-0.086956522,-0.020833333,0.370165746,0.31707317100000004,0.123595506
563,1689,C28,1054,1080.87,0.4848,-0.006235,0.000377,-0.005858,7.599999900000001,16.399999599999997,100,104,162,105,-0.05936073099999999,-0.056451613,-0.2109375,-0.087719298,-0.025906736,0.407821229,0.296969697,0.13636363599999998
564,1690,C28,935,1080.91,0.3986,-0.008038,-0.000231,-0.00827,6.1999998,12.8000002,111,109,171,110,-0.068493151,-0.04526749,-0.201581028,-0.095652174,-0.065326633,0.395604396,0.240963855,0.117318436
565,1691,C28,700,1080.99,0.434,0.018442,-0.002519,0.015922,5.1999998,12.3000002,109,113,177,112,-0.085201794,-0.025,-0.2,-0.09170305699999999,-0.056410256,0.288888889,0.288343558,0.112359551
566,1692,C28,899,1080.99,0.3945,8.2e-05,0.010884,0.010966,5.0,12.3000002,102,103,157,102,-0.076923077,-0.029045643,-0.204918033,-0.09649122800000001,-0.041666667000000004,0.34444444399999996,0.320987654,0.07777777799999999
567,1693,C28,874,1080.91,0.2023,-0.009358,0.015586,0.006228,5.3000002,14.5,98,100,146,97,-0.08035714299999999,-0.040983607000000005,-0.204724409,-0.087719298,-0.045685279,0.38121547,0.25609756100000003,0.06010929
568,1694,C28,873,1080.85,0.1752,0.020041,-0.012702,0.007339,5.3000002,11.3000002,98,98,142,95,-0.06726457400000001,-0.033057851,-0.209302326,-0.066666667,-0.04040404,0.35911602200000003,0.214285714,0.056179775
569,1695,C28,710,1080.68,0.4275,0.014532,-0.001006,0.013526,6.4000001,11.8000002,105,109,161,105,-0.085201794,-0.056451613,-0.204724409,-0.045045045,-0.010204082,0.374301676,0.23809523800000001,0.015544041000000001
570,1696,C28,775,1080.52,0.1479,-0.019264,0.017097,-0.002168,5.8000002,12.1000004,109,115,180,114,-0.109170306,-0.06772908400000001,-0.209302326,-0.108333333,-0.072463768,0.282051282,0.25443787,0.042105263
571,1697,C28,769,1080.51,0.1236,-0.005162,0.002546,-0.002616,4.6999998,11.6999998,117,113,179,112,-0.118644068,-0.088122605,-0.210727969,-0.133603239,-0.095238095,0.312169312,0.181818182,0.02
572,1698,C28,680,1080.51,0.1869,0.007016,0.000319,0.007335,4.0,11.1999998,117,124,193,121,-0.123966942,-0.10526315800000001,-0.218045113,-0.160784314,-0.133640553,0.151219512,0.071038251,-0.024875622000000003
573,1699,C28,374,1080.48,0.1637,0.005794,0.004451,0.010245,3.2,7.900000099999999,107,131,207,131,-0.131147541,-0.115241636,-0.21509434,-0.113924051,-0.100478469,0.237113402,0.06010929,-0.09909909900000001
574,1700,C28,384,1080.47,0.1948,-0.009741,0.014281,0.004539,3.0999999,6.599999900000001,121,136,220,135,-0.14285714300000002,-0.097744361,-0.223880597,-0.140562249,-0.12149532699999999,0.241025641,0.015706806,-0.12605042
575,1701,C28,545,1080.6,0.4102,-0.001562,0.005475,0.003913,3.0999999,6.8000002,119,141,233,138,-0.148594378,-0.123188406,-0.22509225100000002,-0.18352059899999998,-0.165217391,0.045454545,-0.044776119,-0.14403292199999998
576,1702,C28,388,1080.77,0.3983,-0.003978,0.002362,-0.001617,2.9000001,5.1999998,123,145,242,141,-0.17054263600000003,-0.151943463,-0.21897810199999998,-0.159533074,-0.139013453,-0.039647577,-0.020408163,-0.092511013
577,1703,C28,394,1080.85,0.3676,-0.000465,0.008401,0.007936,2.9000001,5.5999999,119,151,248,146,-0.15415019800000002,-0.128205128,-0.21611721600000003,-0.17054263600000003,-0.135135135,0.01369863,0.048648649,-0.13304721
578,1704,C28,407,1080.89,0.5438,-0.014128,0.004946,-0.009182,3.4000001,6.8000002,111,141,238,141,-0.15415019800000002,-0.138686131,-0.224637681,-0.18007662800000002,-0.15315315300000001,0.037735849,-0.020408163,-0.123404255
579,1705,C28,474,1081.0,0.5839,0.033009,-0.024432,0.008577,3.9000001,6.6999998,123,143,242,142,-0.160784314,-0.159010601,-0.227436823,-0.177358491,-0.139013453,0.052631579000000005,-0.025125627999999997,-0.13469387800000002
580,1706,C28,577,1081.06,0.3952,0.018542,-0.025693,-0.00715,3.9000001,6.1999998,123,152,253,151,-0.17054263600000003,-0.171929825,-0.224637681,-0.157480315,-0.147826087,0.047169811,-0.035532995,-0.11489361699999999
581,1707,C28,541,1081.15,0.3608,0.012267,-0.012154,0.000113,4.3000002,7.400000099999999,123,149,253,151,-0.181818182,-0.14801444,-0.220588235,-0.157480315,-0.147826087,0.047169811,-0.035532995,-0.11489361699999999
582,1758,C28,1082,1080.88,0.3713,0.003363,-0.011551,-0.008188,8.1000004,15.8999996,100,109,152,100,-0.060465116,-0.042372880999999994,-0.21008403399999998,-0.12605042,-0.052631579000000005,0.318181818,0.231707317,0.123595506
583,1759,C28,1049,1080.71,0.5148,-0.019932,0.000322,-0.01961,8.300000200000001,16.399999599999997,104,113,164,108,-0.10132158599999999,-0.037974684,-0.204724409,-0.118367347,-0.056994819,0.306818182,0.122807018,-0.014925373
584,1760,C28,1063,1080.59,0.4949,-0.048641,0.022551,-0.02609,9.1999998,17.2000008,105,112,170,110,-0.08837209300000001,-0.016949153,-0.215384615,-0.118367347,-0.03626943,0.226519337,0.127906977,0.020408163
585,1761,C28,1174,1080.65,0.4,-0.023719,0.005153,-0.018567,8.8999996,14.5,104,101,151,99,-0.053658537,-0.004405286,-0.2109375,-0.100840336,-0.02617801,0.25133689800000003,0.283950617,0.112359551
586,1762,C28,1168,1080.74,0.2658,-0.016567,0.010118,-0.006449,7.6999998,12.8999996,100,99,140,92,-0.076190476,-0.022026432000000002,-0.206349206,-0.098712446,-0.025906736,0.314606742,0.288343558,0.118644068
587,1763,C28,1059,1080.81,0.26,-0.024101,0.007889,-0.016212,7.5,12.5,96,99,142,91,-0.052132701,-0.034482759,-0.206477733,-0.095652174,-0.030927835,0.36781609200000004,0.26506024100000003,0.112359551
588,1764,C28,1130,1080.87,0.1235,-0.02158,0.015911,-0.005669,7.599999900000001,14.300000199999998,98,96,135,90,-0.056074766,0.013574661000000002,-0.201612903,-0.087719298,-0.051546392,0.36,0.3,0.12138728300000001
589,1765,C28,1018,1080.88,0.1049,0.001471,0.004339,0.005811,7.6999998,14.5,98,100,139,93,-0.066037736,-0.008474576,-0.204918033,-0.076923077,-0.031578947,0.38983050799999996,0.288343558,0.062146892999999995
590,1766,C28,950,1080.81,0.2733,0.01051,-0.01513,-0.00462,8.199999799999999,15.300000199999998,96,97,139,92,-0.066037736,-0.0042553190000000005,-0.201612903,-0.066666667,-0.020618557,0.397727273,0.251533742,0.005464481
591,1767,C28,1042,1080.65,0.3392,-0.006553,0.009441,0.002888,8.6000004,16.5,98,96,135,91,-0.061032864000000006,-0.016806723,-0.195219124,-0.053097345,-0.020408163,0.333333333,0.251533742,0.033707865
592,1768,C28,1163,1080.54,0.1788,-0.031514,0.017848,-0.013666,9.6999998,20.3999996,94,99,137,93,-0.10132158599999999,-0.029045643,-0.196787149,-0.036036036,0.031578947,0.318181818,0.26829268300000003,0.066666667
593,1769,C28,1184,1080.51,0.204,-0.013161,0.01498,0.001819,7.1999998,19.2000008,98,102,147,97,-0.117647059,-0.05511811,-0.2,-0.06550218299999999,-0.01980198,0.38121547,0.296969697,0.09189189199999999
594,1770,C28,1072,1080.46,0.1565,-0.027014,0.018287,-0.008727,5.6999998,16.100000400000003,102,105,153,98,-0.125,-0.065637066,-0.20622568100000002,-0.090128755,-0.049019608,0.36170212799999996,0.289940828,-0.063636364
595,1771,C28,795,1080.43,0.1215,-0.030368,0.01591,-0.014458,4.6999998,13.0,102,102,151,98,-0.123966942,-0.076335878,-0.218045113,-0.036363636,0.0,0.394594595,0.321212121,0.0
596,1772,C28,753,1080.49,0.2935,-0.028758,0.018824,-0.009934,4.0,10.1000004,104,120,188,119,-0.138211382,-0.083333333,-0.2,-0.07359307400000001,0.0,0.37967914399999997,0.251461988,-0.014492753999999998
597,1773,C28,625,1080.7,0.4621,-0.004128,0.005062,0.000934,3.0,7.099999900000001,117,145,234,141,-0.16923076899999998,-0.135714286,-0.215384615,-0.133603239,-0.076923077,0.350515464,0.139664804,-0.102564103
598,1774,C28,481,1080.92,0.4504,0.015103,-0.003105,0.011999,2.5999999,4.5,123,148,241,143,-0.147410359,-0.138790036,-0.22509225100000002,-0.189591078,-0.149122807,0.095238095,-0.04950495,-0.141700405
599,1775,C28,641,1081.05,0.4372,0.007221,0.00262,0.00984,2.9000001,6.1999998,121,143,228,137,-0.140495868,-0.128205128,-0.22909090899999998,-0.18007662800000002,-0.159292035,-0.060869565,-0.073891626,-0.083333333
600,1776,C28,729,1081.12,0.3921,0.00752,-0.007565,-4.5e-05,3.5,8.300000200000001,115,129,199,125,-0.140495868,-0.132352941,-0.223880597,-0.163934426,-0.140186916,0.009259259,0.07777777799999999,-0.092511013
601,1777,C28,662,1081.16,0.1684,0.013896,-0.007305,0.006592,3.9000001,7.099999900000001,115,127,213,133,-0.135802469,-0.146953405,-0.21969697,-0.159183673,-0.127962085,0.12121212099999999,0.031914894,-0.11489361699999999
602,1778,C28,612,1081.14,0.0808,-0.000965,0.001693,0.000727,3.9000001,6.5,117,139,242,146,-0.17054263600000003,-0.146953405,-0.218045113,-0.14285714300000002,-0.11004784699999999,0.14572864300000002,0.037037037,-0.10434782599999999
603,1779,C28,593,1081.19,0.1987,-0.00297,0.002842,-0.000128,4.1999998,7.1999998,119,143,243,145,-0.15415019800000002,-0.144927536,-0.22509225100000002,-0.157480315,-0.14932126699999998,0.064814815,0.048648649,-0.061611374000000003
604,1780,C28,827,1081.31,0.2285,-0.00383,-0.003282,-0.007112,4.8000002,11.3999996,115,132,218,135,-0.15415019800000002,-0.12267658,-0.21969697,-0.11489361699999999,-0.072463768,0.08292682900000001,0.21637426899999998,0.005181347
605,1832,C28,1167,1080.81,0.3816,-0.001049,-0.008123,-0.009172,8.0,14.3999996,104,111,165,105,-0.065420561,-0.076923077,-0.215686275,-0.11206896599999999,-0.072916667,0.27173913,0.26829268300000003,0.101604278
606,1833,C28,891,1080.59,0.4128,-0.027156,0.011552,-0.015604,8.300000200000001,13.3999996,102,112,170,111,-0.09734513300000001,-0.072580645,-0.215384615,-0.125,-0.072916667,0.322033898,0.23809523800000001,-0.033492823
