,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,,,,600
2001,352,12/18/2001,12,18,130,-4.236,-6.727590278,-13.05,0,71.8,43.98711806,10.64,584.2,143.4125313,0,898,891.2642361,888.5,18.75,7.115611111,-1.748,12,5.019972222,1.797,1225,105,
2001,353,12/19/2001,12,19,130,-2.957,-5.5390625,-7.81,0,93.6,63.74947917,25.33,569.1,145.7199653,0,902.4,899.6392361,898,12.3,1.8213125,-6.672,5.818,2.602173611,0.53,1445,50,
2001,354,12/20/2001,12,20,130,-2.691,-5.544402778,-9.08,0,89.4,51.82027778,12.95,575.2,147.8429653,0,899.7,898.1586806,896.8,20.21,6.048659722,-5.104,4.74,2.491204861,0.018,1030,2350,
2001,355,12/21/2001,12,21,130,4.153,-1.643600694,-9.75,0,97.1,61.75618056,26.11,551.2,137.8913264,0,897.1,889.9715278,883.5,17.73,6.498180556,-5.018,9.28,4.341034722,0,1515,540,
2001,356,12/22/2001,12,22,130,-4.533,-7.676357639,-10.38,0,69.18,42.24642361,21.26,564.5,135.6431319,0,893.2,890.7215278,887.1,11.99,4.851246528,-2.628,7.82,3.021847222,0,105,1845,
2001,357,12/23/2001,12,23,130,-5.886,-8.9549375,-11.13,0,84.8,52.82319444,31.66,565.5,143.816941,0,901.5,898.4704861,892.5,6.998,0.229392361,-4.811,6.71,2.613354167,0,945,1710,
2001,358,12/24/2001,12,24,130,-6.584,-8.355190972,-10.13,0,85.8,54.975625,33.62,359.4,63.66507639,0,901.3,899.3364583,897.7,4.551,0.149684028,-5.264,4.58,1.44184375,0,1110,315,
2001,359,12/25/2001,12,25,130,-3.033,-8.382982639,-12.27,0,99.2,63.64229167,19.59,565.3,144.0965729,0,899.1,896.7565972,894.5,10.07,-0.581239583,-8.76,5.863,3.038760417,1.115,955,200,
2001,360,12/26/2001,12,26,130,-7.16,-9.4121875,-11.36,0,81.5,53.44361111,22.48,565,145.1637326,0,899.4,896.3635417,892.5,10.99,0.325079861,-7.69,4.525,2.330329861,0.977,1320,1820,
2001,361,12/27/2001,12,27,130,-5.964,-7.699975694,-9.54,0,83.8,61.94336806,35.72,493.8,76.16528125,0,892.4,888.9847222,886.7,6.671,-0.8315,-6.874,5.688,2.770857639,0,1235,1845,
2001,362,12/28/2001,12,28,130,-4.091,-7.750072917,-10.06,0,92.3,51.95854167,16.11,495,91.1975,0,891.5,886.8961806,883,16.45,3.457659722,-7.91,10.48,4.157993056,0,1145,1820,
2001,363,12/29/2001,12,29,130,-7.55,-10.31722222,-12.54,0,77.5,53.08263889,35.6,619.2,100.4139861,0,899.7,896.1614583,891.5,3.291,-1.712024306,-7.68,7.54,2.933916667,0.1,0,1555,
2001,364,12/30/2001,12,30,130,-6.027,-7.423909722,-12.26,0,98.6,88.93340278,49.96,344.4,67.70647917,0,899.8,898.0100694,895.3,-3.217,-5.684659722,-6.684,5.625,3.110878472,0,1215,2305,
2001,365,12/31/2001,12,31,130,-4.193,-5.549017361,-6.821,0,99,93.51180556,80.3,444.3,73.56085764,0,899.1,897.1847222,895.4,-2.297,-4.723055556,-6.37,2.805,1.585604167,0,1710,1945,
2002,1,1/1/2002,1,1,130,-2.917,-3.756513889,-4.881,0,100,94.06111111,85.2,219.9,43.87687153,0,901.9,899.3663194,897.4,-1.638,-2.97265625,-4.777,2.24,0.905315972,0,2355,240,
2002,2,1/2/2002,1,2,130,-3.442,-6.809961806,-11.18,0.06,99.9,94.81736111,80.7,441.1,85.75241319,0,904.7,901.9815972,899.3,-3.086,-6.086034722,-10.55,3.893,1.9428125,0.535,155,2150,
2002,3,1/3/2002,1,3,130,-0.053,-5.066121528,-12.11,0,98.1,83.15645833,43.15,589.7,143.9289514,0,899.2,895.4944444,893,9.11,-2.077003472,-11.3,6.243,2.717947917,0.136,1420,555,
2002,4,1/4/2002,1,4,130,3.4,-0.413309028,-2.071,0,96.8,79.97270833,42.35,413.3,64.74116667,0,893,890.2628472,887.3,13.4,3.002881944,-1.546,5.358,3.245440972,0.048,2025,1735,
2002,5,1/5/2002,1,5,130,0.498,-2.236722222,-5.724,0,93.2,70.38274306,38.56,578.9,146.4289826,0,899.1,896.4652778,891,8.28,3.169746528,-4.009,9.25,5.617555556,0,940,2035,
2002,6,1/6/2002,1,6,130,-1.889,-5.6243125,-7.75,0,93.1,65.39524306,28.97,589.6,148.1372674,0,903.4,900.0875,896.6,9.76,1.357079861,-5.264,6.31,2.367194444,0,1345,10,
2002,7,1/7/2002,1,7,130,-2.349,-4.660368056,-8.01,0,91.4,60.64052083,23.58,581.9,147.5469097,0,902.8,899.4020833,896.8,16.42,3.881104167,-6.513,5.915,2.310673611,0.267,1040,20,
2002,8,1/8/2002,1,8,130,1.25,-1.814517361,-3.308,0,88.2,53.65104167,16.74,587.8,148.1712604,0,898.4,895.5072917,893.3,23.24,9.028847222,-1.298,5.085,2.619229167,0.302,1010,1730,
2002,9,1/9/2002,1,9,130,1.45,-0.721336806,-2.533,0,84.8,53.75545139,19.83,597.3,127.19425,0,893.7,889.4336806,886.3,23.13,10.02444097,0.331,7.68,3.350857639,1.155,1245,300,
2002,10,1/10/2002,1,10,130,2.002,-0.131024306,-2.212,0,98.9,70.51263889,54.31,706,101.43275,0,902.6,896.2395833,888.6,9.37,4.978298611,-0.82,11,5.81915625,1.572,1200,35,
2002,11,1/11/2002,1,11,130,1.31,-2.158854167,-4.52,0,100,69.89822917,29.43,591.6,154.8943785,0,903.3,900.7142361,898.1,13.39,4.136934028,-3.406,4.808,2.337888889,0.466,1305,640,
2002,12,1/12/2002,1,12,130,-4.507,-6.08975,-8.29,0,79.8,52.57059028,23.38,594.4,154.4613958,0,903.1,898.7798611,890.8,12.48,3.702020833,-2.179,5.875,2.983427083,0.648,1000,1815,
2002,13,1/13/2002,1,13,130,-3.609,-7.176302083,-10.63,0,63.02,38.87368056,17.63,606.3,153.7744653,0,892.2,886.9006944,883.3,14.95,7.047947917,-1.297,10.94,4.364170139,1.312,935,2320,
2002,14,1/14/2002,1,14,130,-5.804,-8.172954861,-9.93,0,82.5,50.99961806,23.11,606.9,158.1903576,0,897.8,894.7347222,892.2,11.61,2.152256944,-6.303,4.878,2.587447917,0.962,1510,145,
2002,15,1/15/2002,1,15,130,-0.547,-5.188791667,-8.84,0,80.2,51.15645833,21.64,681.3,130.9909965,0,894.2,891.4,889,17.63,5.445555556,-4.749,6.105,2.745541667,0,1530,155,
2002,16,1/16/2002,1,16,130,-0.046,-4.863121528,-7.77,0,64.81,49.13444444,32.79,728,132.5642951,0,896,892.9322917,889.2,9.49,5.143284722,0.797,8.55,3.729322917,1.21,855,1910,
2002,17,1/17/2002,1,17,130,-1.43,-5.762965278,-8.41,0.13,75.3,51.06135417,27.69,601.9,140.9341215,0,896.3,894.0423611,891.8,15.68,4.031864583,-3.995,5.795,2.440086806,0,2020,745,
2002,18,1/18/2002,1,18,130,1.165,-4.643729167,-8.93,0,98.3,68.57059028,41.05,559.5,82.28700347,0,896.6,891.353125,886.1,8.01,0.573743056,-3.675,5.235,3.136284722,0.77,2345,2115,
2002,19,1/19/2002,1,19,130,-5.788,-9.933934028,-13.77,0,95.2,51.4009375,19.55,653.8,156.1747569,0,898.2,893.9704861,889.3,8.12,0.715760417,-8.16,7.81,3.494920139,0.25,150,1120,
2002,20,1/20/2002,1,20,130,-6.539,-12.77331597,-18.51,0.08,78.9,35.20020833,11.32,608.6,159.6934653,0,891,886.6895833,884,13.52,3.964913194,-7.15,13.94,5.632229167,0.168,1345,455,
2002,21,1/21/2002,1,21,130,-8.33,-13.50211806,-17.19,0,46.63,23.91934028,12.97,625.7,165.2979063,0,893.1,890.9631944,889.6,19.05,6.757739583,-4.602,8.34,4.35134375,0.071,1310,740,
2002,22,1/22/2002,1,22,130,-6.026,-10.66089583,-14.92,0,70.3,27.41895833,10.27,633.7,166.8042951,0,890.3,887.1416667,884.8,21.41,9.486197917,-3.007,7.57,3.711270833,0.418,1510,750,
2002,23,1/23/2002,1,23,130,-4.459,-7.937243056,-10.48,0.01,71.6,38.32857639,15.27,494.7,106.6348889,0,892.6,887.8527778,886,16,6.284833333,-0.009,7.41,3.393208333,0.953,2335,415,
2002,24,1/24/2002,1,24,130,-3.455,-8.032822917,-17.87,0,84.8,55.93826389,24.62,655.3,146.1555938,0,902.6,898.5319444,892.7,8.07,0.86825,-6.16,7.76,4.179559028,0.41,200,2110,
2002,25,1/25/2002,1,25,130,-5.549,-10.40542708,-15.09,0,86,48.00288194,17.27,651.3,174.269375,0,902.6,899.1229167,895.7,14.78,1.409777778,-10.13,6.443,2.946527778,0,1115,230,
2002,26,1/26/2002,1,26,130,-5.502,-9.015864583,-13.71,0,85,43.33649306,10.02,661.6,178.5775451,0,896.6,894.0395833,891.7,18.53,5.315277778,-5.417,5.838,3.40228125,1.157,1125,550,
2002,27,1/27/2002,1,27,130,-5.298,-9.208725694,-14.34,0,62.95,34.98302083,13.08,712,134.3391076,0,892.3,890.4170139,888.3,20.3,6.892295139,-4.633,9.92,3.848354167,0.311,1145,1855,
2002,28,1/28/2002,1,28,130,0.103,-4.669163194,-7.11,0,62.92,37.9221875,15.73,636.9,93.95552778,0,891,889.0791667,887,20.97,10.33409028,-0.198,6.67,1.950913194,0,1555,525,
2002,29,1/29/2002,1,29,130,6.845,0.938020833,-6.769,0,92.3,55.49975694,27.88,543.8,55.14021181,0,890.6,888.4298611,887,17.68,10.23780556,4.629,3.76,1.322291667,0,1710,930,
2002,30,1/30/2002,1,30,130,6.323,1.106545139,-5.772,0,100.2,98.11770833,85,155.4,18.63622222,0,890.1,888.0763889,885.3,7.8,1.332069444,-5.447,6.993,3.979357639,0.016,2335,250,
2002,31,1/31/2002,1,31,130,-3.73,-6.282454861,-8.13,0,98.1,82.51170139,61.11,692.3,173.0803646,0,902.9,895.2065972,887.6,1.037,-3.651854167,-6.497,7.44,4.67234375,0.507,1120,2315,
2002,32,2/1/2002,2,1,130,-3.472,-6.844583333,-9.75,0,94.5,70.8159375,37.33,678.1,182.9125556,0,906.7,904.1420139,902.5,6.075,-1.5121875,-7.95,3.703,2.211715278,0.214,1510,10,
2002,33,2/2/2002,2,2,130,-1.114,-4.045809028,-6.266,0,92.1,71.47791667,47.93,698.1,99.45679167,0,902.6,899.2229167,896.3,6.883,0.741121528,-4.826,5.895,3.031173611,0.738,1335,305,
2002,34,2/3/2002,2,3,130,-0.03,-2.384996528,-3.988,0,89.8,71.39104167,47.79,684.2,107.4429583,0,904.7,900.5225694,896.8,7.32,2.449913194,-0.709,5.93,3.487024306,0.872,1305,1820,
2002,35,2/4/2002,2,4,130,2.084,-0.591875,-4.404,0,100,88.14892361,56.34,432.9,50.66329861,0,904.7,901.4975694,897.2,4.253,1.244243056,-1.108,5.925,2.47603125,0,2315,140,
2002,36,2/5/2002,2,5,130,1.618,-0.518506944,-2.361,0,100,99.52916667,96.5,123.8,16.23798264,0,897.5,896.6649306,895.5,1.602,-0.479413194,-1.96,4.878,0.819305556,0,1435,235,
2002,37,2/6/2002,2,6,130,0.912,-2.251826389,-5.869,0,100,79.65416667,44.51,687.3,170.2752153,0,897.5,895.325,893.4,9.28,1.394631944,-5.864,5.793,1.657795139,0,1345,0,
2002,38,2/7/2002,2,7,130,0.016,-3.3905625,-7.08,0.5,91.2,63.63440972,20.28,701,193.6563646,0,901,898.7277778,897.5,15.52,4.315982639,-3.029,3.535,2.363024306,0.737,1335,1220,
2002,39,2/8/2002,2,8,130,-1.224,-3.844649306,-8.67,0,90.6,50.36364583,13.48,701,194.3488507,0,897.9,891.3118056,885.1,20.01,8.1753125,-3.387,8.12,4.405204861,0.969,2225,315,
2002,40,2/9/2002,2,9,130,-1.695,-7.466854167,-14.29,0,81.8,45.86892361,16.03,709,185.669125,0,905.5,895.0232639,886.3,11.1,4.577583333,-0.788,13.97,7.11690625,1.795,2325,110,
2002,41,2/10/2002,2,10,130,-7.09,-14.2878125,-19.97,0,62.79,36.69649306,12.81,723,201.1352847,0,912,909.4791667,905.5,7.29,0.465913194,-7.7,11.12,6.607701389,0,135,2345,
2002,42,2/11/2002,2,11,130,-10.98,-14.37,-16.73,0,80.9,37.57885417,9.44,725,202.5601597,0,909.3,901.1618056,893.7,16.09,2.455159722,-10.06,7.94,3.814413194,0.095,1435,25,
2002,43,2/12/2002,2,12,130,-3.765,-7.994461806,-14.08,0.22,74.8,50.65795139,32.64,724,195.8763924,0,901.7,896.4024306,892.3,8.68,1.515159722,-4.35,11.63,5.312423611,1.192,1035,1920,
2002,44,2/13/2002,2,13,130,-7.4,-9.921354167,-12.88,0,81.5,50.07555556,20.87,723,202.206,0,906.6,903.1715278,900.2,8.75,0.597239583,-6.353,3.97,2.221899306,0.327,1115,1405,
2002,45,2/14/2002,2,14,130,-3.276,-6.660472222,-10.66,0,65.92,42.34791667,15.68,733,177.2743576,0,900.1,893.05,888,20.25,6.411302083,-4.193,8.77,4.5335625,0.889,2355,2235,
2002,46,2/15/2002,2,15,130,-3.144,-7.185034722,-9.56,0,73.8,44.49149306,22.29,725,202.8485104,0,903.4,900.3708333,892.8,11.64,4.785454861,-3.513,8.41,4.640180556,0,150,1905,
2002,47,2/16/2002,2,16,130,-1.829,-6.36153125,-9.41,0.02,82.2,51.81104167,16.82,773,204.9101319,0,902.3,900.1079861,897.4,17.46,4.604006944,-6.241,4.823,2.338482639,0.602,1235,1725,
2002,48,2/17/2002,2,17,130,-1.093,-2.772409722,-4.816,0,78,50.68381944,26.92,519.5,142.4135972,0,897.8,893.7045139,888.5,17.05,7.713694444,-0.699,7.62,3.956111111,0,1755,450,
2002,49,2/18/2002,2,18,130,2.269,-1.325107639,-7.08,0,76.8,48.32878472,13.82,793,143.9586076,0,888.7,884.5017361,880.9,22.01,10.81255903,1.586,11.1,4.331722222,0.689,2145,805,
2002,50,2/19/2002,2,19,130,3.242,-0.878447917,-3.611,0,96.2,63.53107639,33.72,839,164.7965313,0,892.2,886.9333333,884.1,13.01,6.115840278,-0.173,11.21,5.094708333,1.165,1445,0,
2002,51,2/20/2002,2,20,130,-0.878,-5.557888889,-9.87,0,97.2,49.91729167,13.77,751,208.5564549,0,892.5,890.684375,888.5,20,7.828604167,-4.967,10.61,3.971836806,0.032,1155,2135,
2002,52,2/21/2002,2,21,130,-0.406,-7.183739583,-13.41,0,60.98,39.66680556,18.24,877,161.3980486,0,906.1,900.7072917,891.4,12.24,6.236295139,-1.954,11.44,5.393638889,0.041,1010,100,
2002,53,2/22/2002,2,22,130,-7.94,-10.55295139,-12.57,0,68.69,35.53350694,11.35,769,216.1255729,0,906,900.2704861,894.1,18.69,5.687520833,-6.397,6.295,3.194881944,0.704,1345,1905,
2002,54,2/23/2002,2,23,130,-4.773,-7.325795139,-9.08,0,59.29,29.65163194,10.51,849,201.1039063,0,894.1,890.5423611,886.2,25.53,11.88917361,-1.052,6.025,3.400940972,0.936,2250,1155,
2002,55,2/24/2002,2,24,130,-2.135,-7.713982639,-14.44,0,73,30.01715278,7.04,773,213.8298299,0,892.1,886.7256944,885.1,24.5,12.99103125,1.183,12.28,5.337409722,0.786,1140,535,
2002,56,2/25/2002,2,25,130,-1.898,-6.623097222,-13.96,0.01,93.1,67.35795139,34.83,772,215.2791285,0,905.9,897.1229167,892,11.57,-0.915357639,-9.24,12.25,4.766253472,0.079,1610,700,
2002,57,2/26/2002,2,26,130,-13.96,-18.75319444,-23.48,0,74.3,42.550625,16.57,785,228.0888785,0,911.4,906.5878472,901.7,1.586,-6.326229167,-12.81,9.67,4.674447917,0,920,1955,
2002,58,2/27/2002,2,27,130,-15.79,-18.23583333,-22.7,0,60.85,30.33402778,9.18,827,218.803184,0,901.6,894.6107639,890,14.42,0.363420139,-11.07,9.99,3.929326389,0.518,1045,640,
2002,59,2/28/2002,2,28,130,-4.214,-12.94726389,-17.86,0,67.3,35.30013889,13.65,739,180.9005694,0,895.4,889.5975694,883,12.36,2.112215278,-7.91,9.2,3.965836806,0,1305,525,
2002,60,3/1/2002,3,1,130,-0.898,-7.280565972,-16.24,0,98.8,56.93680556,20.27,779,224.1593576,0,890.8,883.2777778,879.3,14.51,2.085128472,-9.67,14.64,6.175413194,1.39,2330,730,
2002,61,3/2/2002,3,2,130,-13.09,-17.43347222,-19.73,0,86.2,49.73104167,25.05,807,229.0268438,0,901,896.9180556,890.6,-1.605,-7.804107639,-12.58,12.95,7.244378472,0,5,2135,
2002,62,3/3/2002,3,3,130,-14.63,-18.24506944,-21.51,0,81.4,42.95100694,17.61,848,228.5476424,0,904.5,902.4572917,900.8,3.094,-5.90790625,-15.76,6.173,2.573135417,0.041,1745,0,
2002,63,3/4/2002,3,4,130,-13.96,-19.26708333,-21.76,0,51.91,23.00239583,8.11,810,240.6343194,0,902.3,898.7826389,896,15.39,2.600055556,-11.69,8.77,3.400958333,0,920,1820,
2002,64,3/5/2002,3,5,130,-13.29,-17.20239583,-20.08,0,40.62,19.60631944,6.18,852,241.0867604,0,897.4,893.9347222,890.1,21.35,6.905375,-6.455,8.71,3.8563125,1.255,1530,25,
2002,65,3/6/2002,3,6,130,-7.09,-15.53180556,-18.01,0,45.45,18.78950347,6.142,924,224.732875,0,891.7,890.3079861,888.8,22.1,10.14602431,-4.442,7.05,2.735072917,0,955,2135,
2002,66,3/7/2002,3,7,130,1.618,-11.33298958,-16.38,0,45.62,20.38524306,7.5,830,215.1121563,0,891.2,887.0881944,884.1,24.93,13.26580208,-0.711,10.11,3.858503472,0.269,1230,105,
2002,67,3/8/2002,3,8,130,8.62,-0.111034722,-9.72,0,96.1,45.25913194,11.46,922,160.0686493,0,893.5,883.9607639,879.6,23.73,15.14896181,1.57,13.05,6.237138889,0.757,2355,740,
2002,68,3/9/2002,3,9,130,-6.91,-13.84039583,-18.24,0,64.13,36.26072917,13.87,832,249.6309549,0,908.7,905.0604167,893.7,10.31,1.071854167,-7.91,12.54,4.329625,0.583,0,1445,
2002,69,3/10/2002,3,10,130,-8.79,-12.7853125,-17.84,0,54.36,31.10184028,13.12,875,232.769941,0,908.7,902.4201389,893,14.56,4.265489583,-5.281,8.35,4.427590278,0.606,1115,310,
2002,70,3/11/2002,3,11,130,-2.774,-7.03034375,-10.87,0,56.16,34.39017361,13.51,952,178.6711076,0,895,890.0475694,886.5,18.41,8.795704861,0.391,13.6,5.192336806,0.952,1505,2155,
2002,71,3/12/2002,3,12,130,-4.147,-6.772701389,-9.68,0,78.8,36.65149306,9.32,914,243.4858542,0,895.7,891.9791667,887.3,25.55,10.86605903,-4.462,6.788,2.935829861,0,1445,1540,
2002,72,3/13/2002,3,13,130,-4.062,-7.299399306,-10.22,0,50.24,22.56881944,9.49,838,252.591559,0,888.7,883.3888889,878.6,28.94,16.50655556,1.846,7.73,4.216892361,1.527,1355,305,
2002,73,3/14/2002,3,14,130,-2.942,-5.678746528,-8.73,0,37.86,21.79854167,12.66,862,209.7491875,0,881.7,879.1642361,877,24.47,17.05784722,8.99,10.34,4.929326389,1.12,1025,2355,
2002,74,3/15/2002,3,15,130,-2.049,-6.749010417,-8.18,0,74.4,47.45722222,24.4,959,227.5242951,0,893.4,889.9059028,881.8,11.79,4.192677083,-3.523,10.32,5.086982639,1.235,45,0,
2002,75,3/16/2002,3,16,130,0.365,-4.290902778,-8.7,0,70.2,52.2021875,31.7,897,231.5236736,0,894.7,891.1270833,886.4,13.71,5.057829861,-3.47,8.02,4.53109375,0.945,2205,335,
2002,76,3/17/2002,3,17,130,0.281,-7.424274306,-12.14,0,66.49,31.48753472,12.92,901,198.0828819,0,892.6,890.171875,887.9,17.65,10.22766667,2.473,7.73,3.766638889,0.279,1025,725,
2002,77,3/18/2002,3,18,130,11.07,2.50215625,-7.81,0,97.9,55.1275,14.35,935,178.9118194,0,889.7,888.2524306,885.8,21.78,13.56413194,7.12,7.89,4.212357639,1.47,1730,110,
2002,78,3/19/2002,3,19,130,10.67,5.638378472,3.022,0,100,99.43402778,95.9,200.8,35.23806944,0,895.2,889.9847222,886.1,11.08,5.754440972,3.157,10.66,6.610326389,0.084,1230,135,
2002,79,3/20/2002,3,20,130,5.152,2.271385417,-3.224,0,100,74.0984375,25.46,868,251.8845938,0,902.1,899.3097222,895.4,16.68,7.910743056,1.773,7.33,3.50375,0.285,110,1250,
2002,80,3/21/2002,3,21,130,3.014,-4.390388889,-10.53,0,100,77.73513889,53.41,424.1,108.4244549,0,910,905.9315972,899.4,4.684,-0.709552083,-5.199,11.32,5.357440972,0,915,455,
2002,81,3/22/2002,3,22,130,-1.156,-6.581420139,-11.57,0,84.1,61.73663194,43.22,917,225.1794931,0,909.5,902.4260417,895.5,9.71,0.147440972,-7.82,6.223,3.378277778,0.358,1650,620,
2002,82,3/23/2002,3,23,130,5.537,0.013895833,-3.737,0,98.1,55.88100694,16.61,869,261.3316076,0,895.5,888.4680556,882.9,26.54,11.54410069,-3.43,9.53,4.747145833,0,1600,235,
2002,83,3/24/2002,3,24,130,6.136,-2.665951389,-12.03,0,87.1,44.59305556,8.95,878,269.9006736,0,887.9,883.3513889,880.9,23.5,13.99634028,0.226,12.79,5.731163194,1.355,1410,1950,
2002,84,3/25/2002,3,25,130,-1.272,-3.363715278,-5.679,0,93.1,78.84958333,56.45,696.5,128.5474583,0,899,894.1416667,887.7,4.806,-0.079465278,-2.884,9.61,5.560833333,0.838,0,2045,
2002,85,3/26/2002,3,26,130,-0.758,-3.895597222,-7.89,0,95.4,60.28048611,26.16,882,273.3560451,0,901.2,898.5427083,896,16.52,4.628565972,-7.18,6.15,2.65478125,0.144,1725,550,
2002,86,3/27/2002,3,27,130,5.709,2.075642361,-1.159,0,83.7,53.51743056,21.11,880,262.2910243,0,896.7,892.0048611,887.4,24.88,12.86461806,2.128,7.61,4.315118056,0.489,1750,625,
2002,87,3/28/2002,3,28,130,4.941,-3.972017361,-12.28,0,79.4,33.38129514,6.275,927,255.0197882,0,891,887.9236111,885.1,28.58,16.91061111,3.821,9.16,3.861631944,0.554,1540,1035,
2002,88,3/29/2002,3,29,130,5.036,0.594954861,-5.164,0,61.84,39.19118056,23.12,964,248.4735972,0,890.3,887.5836806,885.7,21.91,15.00071528,6.439,8.12,5.343010417,0.937,1545,445,
2002,89,3/30/2002,3,30,130,8.18,6.337569444,3.901,0.09,100,89.52552083,58.17,302.5,45.84549653,0,893.2,888.7503472,885.4,11.95,8.116177083,5.238,9.22,4.066538194,0.039,310,2205,
2002,90,3/31/2002,3,31,130,8.2,4.543416667,-0.026,0,100,70.67614583,36.51,887,280.523375,0,897.7,894.9840278,893.1,18.41,10.59144444,2.229,5.26,2.597503472,0.947,1630,1020,
2002,91,4/1/2002,4,1,130,11.6,6.129961806,-2.225,0,100,61.84649306,13.31,886,281.2240139,0,893.3,887.9628472,883.9,28.54,16.25061458,4.939,7.26,3.751944444,0.025,1505,210,
2002,92,4/2/2002,4,2,130,8.59,1.095694444,-5.728,0,89.4,60.98895833,40.1,832,205.4596944,0,900.3,891.7170139,884.1,15.65,8.524364583,4.11,13.58,6.644538194,1.3,825,335,
2002,93,4/3/2002,4,3,130,-3.14,-6.1750625,-9.27,0,67.04,46.88114583,33.44,891,262.0419549,0,903.7,900.7201389,897.9,10.63,4.409065972,0.182,6.01,3.83990625,1.319,140,415,
2002,94,4/4/2002,4,4,130,2.693,-0.760375,-4.495,0,86.5,61.32010417,40.39,957,262.1045278,0,902.1,899.7996528,898.2,15.15,6.551638889,-1.495,5.835,3.858135417,1.897,945,600,
2002,95,4/5/2002,4,5,130,8.68,5.225704861,1.272,0,98.2,83.5121875,67.56,870,103.0984063,0,901.6,898.7336806,896,13.55,7.965708333,2.323,7.19,3.78303125,1.932,900,120,
2002,96,4/6/2002,4,6,130,11.81,9.768333333,7.25,0,100,98.79479167,93.5,222.1,45.568625,0,896.6,891.9059028,887.2,12.08,10.061875,7.94,7,5.126222222,2.967,1950,100,
2002,97,4/7/2002,4,7,130,12.14,7.33828125,-1.307,0,100,77.69517361,23.27,969,189.9237188,0,888,882.4284722,878.6,20.77,12.33722222,7.31,5.263,2.879333333,0.862,500,1440,
2002,98,4/8/2002,4,8,130,10.32,6.993423611,3.896,0,96.2,74.38520833,44.41,1011,258.5841701,0,896.5,887.6309028,880.8,19.25,11.91913194,4.713,9.87,4.671125,0.393,1035,2300,
2002,99,4/9/2002,4,9,130,9.14,7.458979167,4.319,0,100,80.57552083,49.4,1051,216.2831736,0,902.7,899.8993056,896.7,18.47,11.10165278,4.607,4.998,2.385767361,0.03,2120,555,
2002,100,4/10/2002,4,10,130,10.4,7.601434028,5.028,0,99.6,63.4965625,26.89,893,275.1313924,0,900.2,896.5114583,892.6,26.14,16.29291319,6.496,8.96,5.010743056,0.902,1635,425,
2002,101,4/11/2002,4,11,130,11.02,6.570239583,1.547,0.01,90.9,49.71208333,19.27,912,293.6079583,0,892.9,891.7465278,890.9,26.78,19.09569444,9.77,8.69,3.989309028,0,1035,2355,
2002,102,4/12/2002,4,12,130,14.53,11.13867361,5.907,0,100,72.33076389,32.17,895,225.8460799,0,896.3,893.6041667,891.4,25.57,17.00881944,8.58,7.25,3.709631944,0,1020,0,
2002,103,4/13/2002,4,13,130,15.77,14.35715278,11.18,0.01,100,87.12034722,56.74,975,190.7125833,0,894.6,893.3059028,891.2,23.13,16.88065972,11.72,7.99,3.160225694,0,1640,2000,
2002,104,4/14/2002,4,14,130,16.48,8.984479167,2.039,0,100,65.82104167,17.59,922,276.403941,0,893.2,889.8920139,885.7,29.14,17.91982639,7.34,6.643,2.967173611,0,1720,15,
2002,105,4/15/2002,4,15,130,13.35,5.903263889,-1.718,0,93.1,42.14350694,11.76,959,289.5267604,0,886.7,883.7697917,881.2,31.99,23.02447917,12.93,9.28,4.986027778,2.162,2335,1920,
2002,106,4/16/2002,4,16,130,11.19,1.925357639,-3.551,0,59.28,30.38763889,12.62,941,292.6426042,0,891.1,886.4118056,883.3,28.03,21.91666667,14.26,9.35,5.031836806,0.37,1315,2335,
2002,107,4/17/2002,4,17,130,15.58,5.050173611,0.166,0,77.1,41.405625,18.23,927,236.6331354,0,893.1,890.9795139,889.2,28.63,19.80097222,7.97,8.17,3.697017361,0.707,1550,30,
2002,108,4/18/2002,4,18,130,16.51,7.062079861,-6.714,0.06,96.4,52.28986111,8.76,994,233.6315243,0,891.9,890.0569444,888.3,30.06,21.81479167,15.72,8.03,4.179545139,0.965,1355,2025,
2002,109,4/19/2002,4,19,130,16.21,11.54002778,2.302,0,91.4,71.69180556,48.32,818,214.5931875,0,893,890.6069444,889.1,20.59,16.96486111,9.43,7.66,5.162715278,0.104,745,710,
2002,110,4/20/2002,4,20,130,16.84,11.95597222,-7.54,0.26,100,84.52211806,13.4,898,141.6631215,0,890.2,887.5107639,883.6,25.5,15.63111111,11.16,7.46,4.303125,0.004,1600,2110,
2002,111,4/21/2002,4,21,130,7.31,-1.101447917,-9.22,0,99.9,46.4084375,10.26,1002,308.8418542,0,894.9,892.4663194,887.1,24.63,14.50335417,4.145,5.338,2.407385417,0.078,5,810,
2002,112,4/22/2002,4,22,130,16.31,6.223934028,0.556,0.01,84.3,50.7271875,15.66,939,300.0957257,0,896,893.0392361,889.6,29.14,18.16963889,4.904,6.925,3.9341875,0,2210,505,
2002,113,4/23/2002,4,23,130,16.31,5.802753472,-9.1,0,99.7,49.49604167,6.76,841,207.9858889,0,892.3,890.4291667,888.4,31.24,21.63201389,13,5.965,2.808708333,0,5,640,
